,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,CustomerHash
120,10283,25,100.0,6,2500.0,2004-08-20,Shipped,3,8,2004,Classic Cars,136,S10_4757,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small,cfdfc399c95e
121,10295,24,100.0,1,2400.0,2004-09-10,Shipped,3,9,2004,Classic Cars,136,S10_4757,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium,62f4e370a3d2
122,10307,22,100.0,9,2200.0,2004-10-14,Shipped,4,10,2004,Classic Cars,136,S10_4757,2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Small,4cfc0088ffc5
123,10316,33,100.0,17,3300.0,2004-11-01,Shipped,4,11,2004,Classic Cars,136,S10_4757,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,72c55ff64268
124,10325,47,64.93,6,3051.7100000000005,2004-11-05,Shipped,4,11,2004,Classic Cars,136,S10_4757,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,66441f4d88cb
125,10337,25,48.05,8,1201.25,2004-11-21,Shipped,4,11,2004,Classic Cars,136,S10_4757,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small,a13cb167310a
126,10350,26,75.47,5,1962.22,2004-12-02,Shipped,4,12,2004,Classic Cars,136,S10_4757,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
127,10359,48,54.68,6,2624.64,2004-12-15,Shipped,4,12,2004,Classic Cars,136,S10_4757,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,4671284bce78
128,10373,39,100.0,3,3900.0,2005-01-31,Shipped,1,1,2005,Classic Cars,136,S10_4757,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,981d0e915541
129,10384,34,100.0,4,3400.0,2005-02-23,Shipped,1,2,2005,Classic Cars,136,S10_4757,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium,70b9841f5801
130,10395,32,100.0,2,3200.0,2005-03-17,Shipped,1,3,2005,Classic Cars,136,S10_4757,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,6d18514c77d8
131,10400,64,100.0,9,6400.0,2005-04-01,Shipped,2,4,2005,Classic Cars,136,S10_4757,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Large,6c08df00ec42
132,10414,19,100.0,3,1900.0,2005-05-06,On Hold,2,5,2005,Classic Cars,136,S10_4757,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small,62f4e370a3d2
133,10103,42,100.0,4,4200.0,2003-01-29,Shipped,1,1,2003,Classic Cars,147,S10_4962,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,66441f4d88cb
134,10114,31,100.0,8,3100.0,2003-04-01,Shipped,2,4,2003,Classic Cars,147,S10_4962,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,b50df0e48f6c
135,10126,22,100.0,4,2200.0,2003-05-28,Shipped,2,5,2003,Classic Cars,147,S10_4962,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,Medium,902e2ff570a8
136,10140,26,100.0,4,2600.0,2003-07-24,Shipped,3,7,2003,Classic Cars,147,S10_4962,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,0d70dc7f0339
137,10150,20,100.0,1,2000.0,2003-09-19,Shipped,3,9,2003,Classic Cars,147,S10_4962,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,11447ffb08a2
138,10164,21,100.0,2,2100.0,2003-10-21,Resolved,4,10,2003,Classic Cars,147,S10_4962,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium,7b7edd4826f2
139,10175,33,100.0,9,3300.0,2003-11-06,Shipped,4,11,2003,Classic Cars,147,S10_4962,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,0e25a1d2bddc
140,10183,28,100.0,1,2800.0,2003-11-13,Shipped,4,11,2003,Classic Cars,147,S10_4962,2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Medium,4cfc0088ffc5
141,10194,26,100.0,4,2600.0,2003-11-25,Shipped,4,11,2003,Classic Cars,147,S10_4962,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,daa0e47b1cdd
142,10207,31,100.0,15,3100.0,2003-12-09,Shipped,4,12,2003,Classic Cars,147,S10_4962,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Medium,2b0c739a1c06
143,10217,48,100.0,4,4800.0,2004-02-04,Shipped,1,2,2004,Classic Cars,147,S10_4962,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Large,ec6f183184ce
144,10229,50,100.0,9,5000.0,2004-03-11,Shipped,1,3,2004,Classic Cars,147,S10_4962,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
145,10245,28,100.0,2,2800.0,2004-05-04,Shipped,2,5,2004,Classic Cars,147,S10_4962,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Medium,4ccc2197ea37
146,10259,26,100.0,12,2600.0,2004-06-15,Shipped,2,6,2004,Classic Cars,147,S10_4962,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,ec6f183184ce
147,10270,32,100.0,2,3200.0,2004-07-19,Shipped,3,7,2004,Classic Cars,147,S10_4962,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,e537ccda51bc
148,10281,44,100.0,9,4400.0,2004-08-19,Shipped,3,8,2004,Classic Cars,147,S10_4962,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Large,212f84b84848
149,10291,30,100.0,4,3000.0,2004-09-08,Shipped,3,9,2004,Classic Cars,147,S10_4962,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,61301e2bd297
150,10305,38,100.0,13,3800.0,2004-10-13,Shipped,4,10,2004,Classic Cars,147,S10_4962,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium,72034aaa222b
151,10313,40,100.0,7,4000.0,2004-10-22,Shipped,4,10,2004,Classic Cars,147,S10_4962,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Medium,78fca4f43ab3
152,10322,46,61.99,8,2851.54,2004-11-04,Shipped,4,11,2004,Classic Cars,147,S10_4962,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small,9ca6ba7fedb8
153,10334,26,100.0,2,2600.0,2004-11-19,On Hold,4,11,2004,Classic Cars,147,S10_4962,0921-12 3555,BerguvsvÑgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,f3f5f85cd84c
154,10347,27,100.0,2,2700.0,2004-11-29,Shipped,4,11,2004,Classic Cars,147,S10_4962,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,28c8fbc86931
155,10357,43,100.0,9,4300.0,2004-12-10,Shipped,4,12,2004,Classic Cars,147,S10_4962,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
156,10370,35,65.63,4,2297.0499999999997,2005-01-20,Shipped,1,1,2005,Classic Cars,147,S10_4962,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,013538910d8d
157,10381,37,100.0,6,3700.0,2005-02-17,Shipped,1,2,2005,Classic Cars,147,S10_4962,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium,70b9841f5801
158,10391,37,46.9,7,1735.3,2005-03-09,Shipped,1,3,2005,Classic Cars,147,S10_4962,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,013538910d8d
159,10411,27,100.0,2,2700.0,2005-05-01,Shipped,2,5,2005,Classic Cars,147,S10_4962,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium,369bc18683bb
160,10425,38,100.0,12,3800.0,2005-05-31,In Process,2,5,2005,Classic Cars,147,S10_4962,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,320b47bf09e6
161,10108,33,100.0,6,3300.0,2003-03-03,Shipped,1,3,2003,Classic Cars,194,S12_1099,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,1194106f9647
162,10122,42,100.0,10,4200.0,2003-05-08,Shipped,2,5,2003,Classic Cars,194,S12_1099,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Large,cd5d7afa353e
163,10135,42,100.0,7,4200.0,2003-07-02,Shipped,3,7,2003,Classic Cars,194,S12_1099,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,82d8fc9ff379
164,10147,48,100.0,7,4800.0,2003-09-05,Shipped,3,9,2003,Classic Cars,194,S12_1099,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Large,3e77f87d80b8
165,10159,41,100.0,2,4100.0,2003-10-10,Shipped,4,10,2003,Classic Cars,194,S12_1099,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Large,70b9841f5801
166,10169,30,100.0,2,3000.0,2003-11-04,Shipped,4,11,2003,Classic Cars,194,S12_1099,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,013538910d8d
167,10181,27,100.0,14,2700.0,2003-11-12,Shipped,4,11,2003,Classic Cars,194,S12_1099,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,c726fb8f224e
168,10191,21,100.0,3,2100.0,2003-11-20,Shipped,4,11,2003,Classic Cars,194,S12_1099,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,7bf40e60418e
169,10203,20,100.0,8,2000.0,2003-12-02,Shipped,4,12,2003,Classic Cars,194,S12_1099,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
170,10211,41,100.0,2,4100.0,2004-01-15,Shipped,1,1,2004,Classic Cars,194,S12_1099,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Large,54e36df592c5
171,10225,27,100.0,9,2700.0,2004-02-22,Shipped,1,2,2004,Classic Cars,194,S12_1099,0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,d0699b41979b
172,10238,28,100.0,3,2800.0,2004-04-09,Shipped,2,4,2004,Classic Cars,194,S12_1099,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,dbb2ced232e4
173,10253,24,100.0,13,2400.0,2004-06-01,Cancelled,2,6,2004,Classic Cars,194,S12_1099,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,fdd03fb3d341
174,10266,44,100.0,14,4400.0,2004-07-06,Shipped,3,7,2004,Classic Cars,194,S12_1099,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Large,226fafcd3e73
175,10276,50,100.0,3,5000.0,2004-08-02,Shipped,3,8,2004,Classic Cars,194,S12_1099,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Large,bb520d22c2b6
176,10287,21,100.0,12,2100.0,2004-08-30,Shipped,3,8,2004,Classic Cars,194,S12_1099,0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,d0699b41979b
177,10300,33,100.0,5,3300.0,2003-10-04,Shipped,4,10,2003,Classic Cars,194,S12_1099,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,63a4c378efa4
178,10310,33,100.0,10,3300.0,2004-10-16,Shipped,4,10,2004,Classic Cars,194,S12_1099,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,7bf40e60418e
179,10320,31,100.0,3,3100.0,2004-11-03,Shipped,4,11,2004,Classic Cars,194,S12_1099,0921-12 3555,BerguvsvÑgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,f3f5f85cd84c
180,10329,41,71.47,5,2930.27,2004-11-15,Shipped,4,11,2004,Classic Cars,194,S12_1099,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,e3d43de75cc6
181,10341,45,79.65,2,3584.2500000000005,2004-11-24,Shipped,4,11,2004,Classic Cars,194,S12_1099,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,f2b0b9a792ab
182,10363,33,85.39,3,2817.87,2005-01-06,Shipped,1,1,2005,Classic Cars,194,S12_1099,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,7302dec74b6d
183,10375,45,76.0,7,3420.0,2005-02-03,Shipped,1,2,2005,Classic Cars,194,S12_1099,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,320b47bf09e6
184,10389,26,99.04,4,2575.04,2005-03-03,Shipped,1,3,2005,Classic Cars,194,S12_1099,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,61301e2bd297
185,10419,12,100.0,13,1200.0,2005-05-17,Shipped,2,5,2005,Classic Cars,194,S12_1099,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,f2b0b9a792ab
186,10105,41,100.0,15,4100.0,2003-02-11,Shipped,1,2,2003,Classic Cars,207,S12_1108,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large,dbb2ced232e4
187,10117,33,100.0,9,3300.0,2003-04-16,Shipped,2,4,2003,Classic Cars,207,S12_1108,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,11447ffb08a2
188,10127,46,100.0,2,4600.0,2003-06-03,Shipped,2,6,2003,Classic Cars,207,S12_1108,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Large,064f539b2b23
189,10142,33,100.0,12,3300.0,2003-08-08,Shipped,3,8,2003,Classic Cars,207,S12_1108,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,82d8fc9ff379
190,10153,20,100.0,11,2000.0,2003-09-28,Shipped,3,9,2003,Classic Cars,207,S12_1108,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
191,10165,44,100.0,3,4400.0,2003-10-22,Shipped,4,10,2003,Classic Cars,207,S12_1108,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Large,11447ffb08a2
192,10176,33,100.0,2,3300.0,2003-11-06,Shipped,4,11,2003,Classic Cars,207,S12_1108,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Large,226fafcd3e73
193,10185,21,100.0,13,2100.0,2003-11-14,Shipped,4,11,2003,Classic Cars,207,S12_1108,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,abee7ce4499c
194,10196,47,100.0,5,4700.0,2003-11-26,Shipped,4,11,2003,Classic Cars,207,S12_1108,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Large,4ccc2197ea37
195,10208,46,100.0,13,4600.0,2004-01-02,Shipped,1,1,2004,Classic Cars,207,S12_1108,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Large,daa0e47b1cdd
196,10220,32,100.0,2,3200.0,2004-02-12,Shipped,1,2,2004,Classic Cars,207,S12_1108,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Large,c5a9a5dcd2a4
197,10231,42,100.0,2,4200.0,2004-03-19,Shipped,1,3,2004,Classic Cars,207,S12_1108,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Large,5e5794949cd3
198,10247,44,100.0,2,4400.0,2004-05-05,Shipped,2,5,2004,Classic Cars,207,S12_1108,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Large,7302dec74b6d
199,10272,35,100.0,2,3500.0,2004-07-20,Shipped,3,7,2004,Classic Cars,207,S12_1108,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Medium,212f84b84848
200,10282,41,100.0,5,4100.0,2004-08-20,Shipped,3,8,2004,Classic Cars,207,S12_1108,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,82d8fc9ff379
201,10293,46,100.0,8,4600.0,2004-09-09,Shipped,3,9,2004,Classic Cars,207,S12_1108,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Large,90c6fe2bbe78
202,10306,31,100.0,13,3100.0,2004-10-14,Shipped,4,10,2004,Classic Cars,207,S12_1108,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,c86481cfaa2d
203,10314,38,100.0,5,3800.0,2004-10-22,Shipped,4,10,2004,Classic Cars,207,S12_1108,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Large,0a0962f3ed78
204,10325,42,64.0,8,2688.0,2004-11-05,Shipped,4,11,2004,Classic Cars,207,S12_1108,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,66441f4d88cb
205,10336,33,57.22,10,1888.26,2004-11-20,Shipped,4,11,2004,Classic Cars,207,S12_1108,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,b50df0e48f6c
206,10348,48,52.36,8,2513.2799999999997,2004-11-01,Shipped,4,11,2004,Classic Cars,207,S12_1108,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,Small,902e2ff570a8
207,10359,42,100.0,8,4200.0,2004-12-15,Shipped,4,12,2004,Classic Cars,207,S12_1108,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4671284bce78
208,10371,32,100.0,6,3200.0,2005-01-23,Shipped,1,1,2005,Classic Cars,207,S12_1108,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
209,10382,34,100.0,10,3400.0,2005-02-17,Shipped,1,2,2005,Classic Cars,207,S12_1108,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
210,10395,33,69.12,1,2280.96,2005-03-17,Shipped,1,3,2005,Classic Cars,207,S12_1108,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,6d18514c77d8
211,10413,36,100.0,2,3600.0,2005-05-05,Shipped,2,5,2005,Classic Cars,207,S12_1108,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Large,95721217953b
212,10103,27,100.0,8,2700.0,2003-01-29,Shipped,1,1,2003,Trucks and Buses,136,S12_1666,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,66441f4d88cb
213,10113,21,100.0,2,2100.0,2003-03-26,Shipped,1,3,2003,Trucks and Buses,136,S12_1666,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
214,10126,21,100.0,8,2100.0,2003-05-28,Shipped,2,5,2003,Trucks and Buses,136,S12_1666,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,Small,902e2ff570a8
215,10140,38,100.0,8,3800.0,2003-07-24,Shipped,3,7,2003,Trucks and Buses,136,S12_1666,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,0d70dc7f0339
216,10150,30,100.0,5,3000.0,2003-09-19,Shipped,3,9,2003,Trucks and Buses,136,S12_1666,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,11447ffb08a2
217,10164,49,100.0,6,4900.0,2003-10-21,Resolved,4,10,2003,Trucks and Buses,136,S12_1666,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium,7b7edd4826f2
218,10174,43,100.0,1,4300.0,2003-11-06,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium,c64ac43af796
219,10183,41,100.0,5,4100.0,2003-11-13,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Medium,4cfc0088ffc5
220,10194,38,100.0,8,3800.0,2003-11-25,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,daa0e47b1cdd
221,10206,28,100.0,3,2800.0,2003-12-05,Shipped,4,12,2003,Trucks and Buses,136,S12_1666,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Medium,78fca4f43ab3
222,10216,43,100.0,1,4300.0,2004-02-02,Shipped,1,2,2004,Trucks and Buses,136,S12_1666,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,dc0c6dbb3406
223,10229,25,100.0,13,2500.0,2004-03-11,Shipped,1,3,2004,Trucks and Buses,136,S12_1666,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
224,10245,38,100.0,6,3800.0,2004-05-04,Shipped,2,5,2004,Trucks and Buses,136,S12_1666,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Medium,4ccc2197ea37
225,10258,41,100.0,3,4100.0,2004-06-15,Shipped,2,6,2004,Trucks and Buses,136,S12_1666,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,70fd68cf1f45
226,10270,28,100.0,6,2800.0,2004-07-19,Shipped,3,7,2004,Trucks and Buses,136,S12_1666,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,e537ccda51bc
227,10281,25,100.0,13,2500.0,2004-08-19,Shipped,3,8,2004,Trucks and Buses,136,S12_1666,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Small,212f84b84848
228,10291,41,100.0,8,4100.0,2004-09-08,Shipped,3,9,2004,Trucks and Buses,136,S12_1666,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,61301e2bd297
229,10304,39,100.0,3,3900.0,2004-10-11,Shipped,4,10,2004,Trucks and Buses,136,S12_1666,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,dc0c6dbb3406
230,10313,21,100.0,11,2100.0,2004-10-22,Shipped,4,10,2004,Trucks and Buses,136,S12_1666,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Small,78fca4f43ab3
231,10322,27,100.0,9,2700.0,2004-11-04,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium,9ca6ba7fedb8
232,10333,33,99.21,6,3273.93,2004-11-18,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Medium,22893cb50b27
233,10347,29,100.0,3,2900.0,2004-11-29,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,28c8fbc86931
234,10357,49,100.0,8,4900.0,2004-12-10,Shipped,4,12,2004,Trucks and Buses,136,S12_1666,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
235,10370,49,100.0,8,4900.0,2005-01-20,Shipped,1,1,2005,Trucks and Buses,136,S12_1666,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Large,013538910d8d
236,10381,20,100.0,1,2000.0,2005-02-17,Shipped,1,2,2005,Trucks and Buses,136,S12_1666,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,70b9841f5801
237,10391,39,63.2,9,2464.8,2005-03-09,Shipped,1,3,2005,Trucks and Buses,136,S12_1666,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,013538910d8d
238,10411,40,100.0,6,4000.0,2005-05-01,Shipped,2,5,2005,Trucks and Buses,136,S12_1666,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium,369bc18683bb
239,10424,49,100.0,3,4900.0,2005-05-31,In Process,2,5,2005,Trucks and Buses,136,S12_1666,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,eaac345d6fb5
